train_id,train_number,train_name,source,destination,current_station,next_station,distance_remaining,speed,current_delay,rain,temperature,hour,day_of_week,historical_delay,congestion_level,previous_train_delay,scheduled_travel_time,section_average_speed,unscheduled_stop,speed_restriction,remaining_travel_time,actual_arrival_time
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,225.22,95.65,11.88,0.223,30.1,9,5,10.4,0.395,19.87,193.04,100.29,0,0,172.28,2026-05-24 11:52
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,284.86,67.51,14.06,0.198,24.4,6,5,15.25,0.166,15.25,244.17,61.79,0,0,282.92,2026-01-19 10:42
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,151.89,55.09,14.55,0.047,17.4,21,5,2.28,0.347,0.78,130.19,48.88,0,0,189.77,2026-08-24 00:09
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,256.8,93.52,29.54,0.088,19.6,3,3,66.98,0.326,21.04,220.12,90.78,0,0,200.82,2026-01-24 06:20
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,196.96,67.6,14.84,0.177,25.7,8,4,19.91,0.221,2.41,168.82,68.45,0,0,195.89,2026-01-03 11:15
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,230.87,92.36,26.98,0.344,20.1,13,4,38.12,0.156,5.1,197.89,91.25,0,0,181.81,2026-01-31 16:01
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,190.87,60.4,13.11,0.117,29.6,16,4,14.06,0.628,4.81,163.6,58.08,0,0,236.29,2026-03-21 19:56
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,283.75,66.47,19.63,0.181,28.4,13,3,21.2,0.53,15.82,243.22,48.34,0,0,322.77,2026-01-31 18:22
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,264.75,94.62,6.92,0.208,40.5,17,3,8.4,0.054,4.25,226.93,93.28,0,0,175.95,2026-05-06 19:55
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,247.01,35.56,16.82,0.254,34.8,5,5,16.9,0.114,2.98,211.73,29.71,0,0,456.01,2026-04-01 12:36
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,141.78,72.84,26.54,0.066,21.8,14,3,27.31,0.426,16.35,121.53,64.19,0,0,143.02,2026-07-01 16:23
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,371.95,72.71,0.0,0.173,27.9,14,5,1.01,0.037,0.17,318.81,63.34,0,0,320.8,2026-01-30 19:20
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,186.5,74.18,31.42,0.232,25.6,0,6,18.73,0.501,13.28,159.86,70.19,0,0,195.37,2026-04-16 03:15
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,269.11,41.91,19.63,0.237,30.5,7,4,1.46,0.538,1.37,230.66,37.04,0,0,473.19,2026-07-27 14:53
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,118.62,70.28,0.0,0.039,29.9,7,0,3.44,0.061,7.27,101.67,64.17,0,0,104.03,2026-03-12 08:44
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,93.73,90.94,28.83,0.025,23.8,10,2,34.89,0.198,6.1,80.34,91.81,0,0,71.44,2026-01-06 11:11
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,200.48,84.53,14.33,0.135,33.6,5,5,20.6,0.308,3.39,171.84,78.16,0,0,165.59,2026-01-22 07:45
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,108.15,75.81,17.4,0.066,22.3,11,3,12.33,0.273,7.03,92.7,78.45,0,0,94.9,2026-01-02 12:34
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,94.1,49.49,30.57,0.373,32.5,1,5,16.07,0.349,4.46,80.65,57.6,0,0,152.62,2026-06-13 03:32
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,403.7,64.23,13.52,0.224,44.7,21,3,11.35,0.063,9.8,346.02,59.33,0,0,405.46,2026-02-03 03:45
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,176.29,56.76,5.06,0.048,20.3,16,1,5.69,0.112,1.79,151.11,70.33,0,0,197.64,2026-04-30 19:17
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,230.64,82.81,21.75,0.24,28.6,10,5,3.9,0.104,9.57,197.69,76.08,0,0,189.43,2026-05-17 13:09
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,318.02,103.44,15.0,0.131,23.2,22,0,14.01,0.188,6.4,272.59,89.31,0,0,211.02,2026-06-27 01:31
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,306.63,52.27,18.87,0.176,33.1,9,2,20.65,0.499,11.26,262.83,46.08,0,0,418.22,2026-02-22 15:58
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,178.09,60.31,6.87,0.293,30.3,13,2,14.57,0.139,1.48,152.65,52.32,0,0,195.84,2026-04-29 16:15
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,384.74,65.94,13.12,0.101,23.6,19,5,18.81,0.435,5.96,329.78,63.5,0,0,407.49,2026-03-13 01:47
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,222.05,73.6,20.48,0.098,20.5,7,5,15.67,0.273,6.75,190.33,74.69,0,0,209.23,2026-04-26 10:29
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,262.8,57.85,19.39,0.01,20.4,23,0,29.51,0.23,1.74,225.25,63.15,0,0,301.29,2026-02-21 04:01
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,587.22,67.9,11.64,0.23,25.0,10,2,1.8,0.424,5.09,503.33,70.8,0,0,618.44,2026-02-16 20:18
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,116.08,88.81,39.63,0.443,31.6,7,0,19.83,0.361,8.86,99.5,84.38,0,1,142.27,2026-05-02 09:22
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,114.41,75.02,12.82,0.296,22.6,3,5,3.32,0.187,6.68,98.07,59.65,0,0,100.79,2026-08-16 04:40
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,162.85,54.85,31.83,0.184,24.2,5,1,3.75,0.491,32.45,139.58,67.33,0,0,220.43,2026-05-24 08:40
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,336.24,52.73,17.54,0.168,37.5,10,6,23.39,0.154,3.37,288.2,63.08,0,0,414.75,2026-07-10 16:54
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,192.23,78.59,20.45,0.439,32.8,20,3,4.41,0.315,14.2,164.77,92.02,0,0,175.12,2026-02-11 22:55
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,163.42,86.35,35.12,0.116,38.0,14,0,41.89,0.495,7.32,140.08,84.31,0,1,195.71,2026-03-31 17:15
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,250.13,90.42,34.08,0.297,24.5,15,2,11.43,0.564,24.72,214.39,82.4,0,0,222.68,2026-01-10 18:42
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,276.82,84.22,26.4,0.263,38.4,4,1,19.26,0.299,1.63,237.28,82.16,0,0,234.25,2026-05-13 07:54
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,113.91,43.09,18.83,0.052,19.3,7,4,11.07,0.106,28.49,97.63,32.73,0,0,169.9,2026-06-01 09:49
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,179.66,35.37,20.29,0.313,25.1,0,0,1.36,0.16,13.83,153.99,31.5,0,0,338.66,2026-08-12 05:38
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,398.27,101.95,17.47,0.05,24.6,19,6,7.14,0.462,2.27,341.37,89.48,0,0,276.01,2026-05-17 23:36
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,215.19,75.85,11.95,0.452,24.5,19,5,9.03,0.264,4.1,184.45,64.23,0,0,204.87,2026-04-23 22:24
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,363.12,89.46,23.3,0.044,32.3,23,5,20.63,0.521,3.05,311.24,83.48,0,0,299.05,2026-02-16 03:59
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,168.03,76.84,32.5,0.044,32.6,7,6,12.28,0.489,22.84,144.02,64.35,0,0,163.0,2026-05-24 09:42
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,213.74,98.79,34.67,0.44,26.5,23,2,12.11,0.519,1.45,183.21,102.13,1,0,195.82,2026-04-08 02:15
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,183.83,74.7,16.18,0.123,26.5,21,0,10.52,0.194,9.77,157.57,78.72,0,0,164.71,2026-05-12 23:44
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,289.58,67.5,23.9,0.206,29.9,8,3,10.45,0.182,4.19,248.21,43.66,0,0,288.18,2026-04-10 12:48
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,263.63,55.27,30.42,0.573,37.4,5,0,10.09,0.546,4.57,225.97,61.62,0,0,386.68,2026-01-27 11:26
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,169.58,72.53,33.84,0.201,43.7,15,6,41.86,0.246,3.16,145.36,73.31,0,0,169.04,2026-08-19 17:49
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,309.36,92.0,25.6,0.171,24.4,21,6,18.03,0.418,3.51,265.17,108.25,0,0,250.92,2026-07-17 01:10
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,380.17,99.14,11.29,0.078,17.8,23,4,3.07,0.333,13.7,325.86,96.68,0,0,260.36,2026-03-10 03:20
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,70.32,69.78,16.87,0.404,29.6,16,5,1.37,0.215,7.92,60.28,74.43,0,0,77.0,2026-03-14 17:17
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,173.58,69.88,27.48,0.273,17.8,22,6,17.08,0.243,8.79,148.78,76.14,0,0,181.98,2026-02-08 01:01
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,283.66,72.79,12.36,0.063,35.1,1,2,27.15,0.152,8.75,243.14,72.96,0,0,261.56,2026-07-01 05:21
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,263.28,81.41,21.23,0.037,33.8,20,4,27.15,0.507,4.83,225.67,74.32,0,0,237.86,2026-06-21 23:57
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,330.47,63.48,37.13,0.323,32.4,4,1,32.32,0.696,14.73,283.26,72.74,0,0,416.1,2026-04-25 10:56
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,135.58,89.8,18.47,0.274,20.1,3,3,13.84,0.176,7.19,116.21,92.63,0,1,136.92,2026-04-26 05:16
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,385.19,62.28,13.2,0.105,27.7,13,2,22.57,0.082,12.53,330.16,51.25,0,0,389.3,2026-05-25 19:29
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,324.95,100.85,24.95,0.347,28.8,2,4,6.82,0.381,1.19,278.53,104.26,0,0,236.52,2026-04-05 05:56
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,183.14,63.47,24.57,0.242,25.7,13,1,9.3,0.183,5.14,156.98,73.32,1,0,216.75,2026-03-06 16:36
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,127.22,85.2,17.63,0.482,34.4,12,4,33.81,0.052,13.13,109.05,89.73,0,0,102.45,2026-04-20 13:42
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,211.01,96.13,30.37,0.068,18.4,1,1,3.08,0.74,7.48,180.86,107.67,0,0,183.43,2026-03-02 04:03
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,83.16,70.73,3.16,0.075,26.2,18,0,4.32,0.023,13.33,71.28,59.19,0,0,81.41,2026-02-21 19:21
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,129.55,103.27,31.18,0.316,22.2,0,2,21.89,0.052,4.03,111.05,117.81,1,0,107.14,2026-01-25 01:47
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,233.91,37.96,49.24,0.263,16.9,12,1,8.77,0.519,9.62,200.49,46.93,0,1,611.41,2026-03-26 22:11
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,193.99,123.45,19.37,0.067,18.4,12,5,12.48,0.608,4.51,166.28,123.61,0,0,122.92,2026-02-19 14:02
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,236.4,54.42,13.7,0.184,24.9,7,1,9.69,0.197,6.88,202.63,35.98,0,0,293.22,2026-02-06 11:53
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,231.68,64.63,16.2,0.215,43.9,3,4,17.43,0.178,17.07,198.58,66.32,0,0,237.82,2026-07-12 06:57
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,150.95,58.78,15.57,0.248,31.6,9,5,16.1,0.304,3.18,129.38,54.95,0,0,183.61,2026-01-26 12:03
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,588.39,63.1,27.21,0.119,33.5,11,0,40.87,0.116,4.5,504.33,69.97,0,0,603.29,2026-06-09 21:03
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,259.8,67.18,7.54,0.206,25.2,1,5,22.3,0.156,1.07,222.68,63.93,0,0,252.96,2026-03-07 05:12
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,391.35,97.65,12.0,0.483,19.7,15,3,6.91,0.085,4.78,335.44,118.13,0,0,272.08,2026-03-12 19:32
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,New Delhi,Bhopal Jn,273.4,90.48,10.2,0.047,23.6,16,0,6.33,0.571,2.35,234.34,93.68,0,0,211.87,2026-04-25 19:31
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,203.3,89.06,30.13,0.096,40.7,1,0,42.6,0.322,6.48,174.26,101.97,0,0,170.49,2026-01-22 03:50
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,212.2,66.85,21.46,0.124,13.5,15,1,7.07,0.351,11.94,181.88,80.18,0,0,223.67,2026-03-03 18:43
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,75.99,108.1,30.85,0.254,24.4,21,3,22.26,0.35,5.14,65.13,106.39,1,0,75.94,2026-03-16 22:15
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Surat,Vadodara,229.61,109.3,6.78,0.097,30.0,13,5,9.32,0.241,6.64,196.81,108.78,0,0,143.26,2026-08-12 15:23
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,268.5,72.74,25.4,0.076,19.8,5,6,6.04,0.278,9.81,230.14,75.5,1,0,268.03,2026-02-17 09:28
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,85.8,91.58,19.68,0.058,29.9,2,2,18.99,0.221,5.67,73.54,82.04,0,0,65.32,2026-01-01 03:05
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,376.99,77.14,3.9,0.118,23.8,12,6,9.23,0.045,5.83,323.13,84.85,0,0,306.57,2026-07-30 17:06
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,459.02,83.82,14.83,0.089,33.8,17,6,6.07,0.337,11.86,393.44,76.36,0,0,370.46,2026-06-19 23:10
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,284.22,80.25,31.9,0.265,32.7,1,0,23.81,0.262,20.98,243.62,95.39,0,0,259.07,2026-02-21 05:19
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,364.3,99.78,14.95,0.305,20.5,2,0,17.03,0.139,21.39,312.25,109.85,0,0,252.13,2026-04-11 06:12
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,413.8,130.0,22.5,0.139,30.5,21,3,4.04,0.438,4.63,354.69,130.0,0,0,229.93,2026-02-23 00:49
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Nagpur,Vijayawada,165.71,104.71,30.86,0.508,29.5,13,6,6.87,0.336,5.8,142.04,96.05,0,1,164.89,2026-02-15 15:44
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,101.95,73.54,18.39,0.113,30.9,2,2,30.16,0.264,9.93,87.39,69.4,0,0,99.85,2026-02-22 03:39
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,305.22,113.69,10.68,0.069,41.3,14,5,6.03,0.288,8.64,261.62,117.74,0,0,177.52,2026-06-05 16:57
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,282.53,79.86,20.27,0.22,27.7,7,2,32.52,0.281,4.13,242.16,70.8,0,0,248.64,2026-01-25 11:08
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,291.73,91.29,27.73,0.193,22.6,13,0,9.75,0.365,15.31,250.05,97.73,0,0,231.52,2026-07-15 16:51
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Kota Jn,New Delhi,123.91,81.17,24.64,0.176,25.5,3,0,28.11,0.201,6.69,106.21,79.3,0,0,114.59,2026-04-06 04:54
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,261.52,100.15,4.12,0.185,29.3,9,0,7.66,0.085,11.57,224.16,107.05,0,0,173.86,2026-08-12 11:53
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Gaya Jn,Patna Jn,277.65,85.45,31.16,0.054,33.1,19,0,43.68,0.415,14.25,237.99,97.82,0,1,296.62,2026-08-16 23:56
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Dadar,Kalyan,134.76,95.21,21.53,0.253,19.5,18,0,23.94,0.212,12.32,115.51,92.19,0,0,104.38,2026-05-09 19:44
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,174.94,81.15,16.69,0.032,16.9,23,2,16.72,0.215,10.13,149.95,70.28,1,0,150.53,2026-06-04 01:30
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,191.06,103.25,22.21,0.279,36.5,12,6,5.35,0.268,21.24,163.76,102.67,0,0,127.89,2026-01-17 14:07
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,216.85,61.76,24.73,0.333,31.0,22,1,15.56,0.211,11.47,185.87,67.03,0,0,241.61,2026-04-11 02:01
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,387.83,68.46,11.47,0.116,41.7,11,1,8.67,0.265,12.81,332.42,58.82,0,0,376.65,2026-04-16 17:16
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,430.53,60.48,11.03,0.144,10.0,9,3,5.82,0.21,17.16,369.03,51.75,0,0,467.47,2026-03-11 16:47
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,455.64,67.72,21.56,0.587,30.9,3,4,2.88,0.358,6.76,390.55,80.82,0,0,496.92,2026-01-15 11:16
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Mumbai CST,Dadar,102.08,43.15,47.29,0.074,20.0,7,1,12.27,0.447,5.0,87.5,49.06,1,0,194.92,2026-05-08 10:14
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,234.04,93.32,19.29,0.344,32.0,13,1,7.3,0.566,9.47,200.61,96.07,0,0,195.23,2026-08-23 16:15
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,349.24,130.0,22.84,0.192,18.1,17,4,10.58,0.347,27.24,299.35,130.0,0,0,189.87,2026-01-30 20:09
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,150.75,71.16,10.74,0.165,25.9,10,4,14.13,0.128,9.65,129.22,64.6,0,0,131.79,2026-01-20 12:11
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Guntakal Jn,Vijayawada,308.13,63.71,25.43,0.114,33.2,1,6,46.09,0.402,0.99,264.11,65.65,0,0,344.19,2026-05-01 06:44
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,191.02,77.14,24.11,0.12,25.1,2,6,14.68,0.33,7.75,163.73,86.99,0,0,175.61,2026-03-10 04:55
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,110.43,47.85,25.08,0.651,28.9,14,6,18.46,0.368,17.06,94.65,35.92,0,0,185.19,2026-01-23 17:05
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Borivali,Vapi,98.87,70.71,31.16,0.15,17.3,2,1,4.03,0.413,12.96,84.74,79.44,1,0,119.91,2026-02-13 03:59
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,230.69,76.38,12.05,0.079,20.2,18,4,7.43,0.327,4.07,197.73,70.28,0,0,202.17,2026-04-01 21:22
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,183.93,78.07,17.85,0.11,20.6,17,0,18.84,0.201,5.58,157.65,71.19,0,0,159.6,2026-02-18 19:39
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,379.33,71.39,16.59,0.252,24.5,20,2,20.66,0.226,0.02,325.14,76.83,0,0,359.99,2026-01-29 01:59
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Karjat,Lonavala,176.49,73.06,22.02,0.096,38.1,3,5,22.77,0.254,12.24,151.28,76.5,0,0,171.4,2026-04-30 05:51
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Kalyan,Lonavala,489.54,58.88,25.46,0.113,31.0,18,5,27.62,0.246,4.76,419.6,71.74,0,0,547.63,2026-01-29 03:07
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vadodara,Ahmedabad Jn,192.93,78.45,27.16,0.215,20.6,6,4,14.79,0.134,5.94,165.37,77.79,0,0,169.71,2026-04-30 08:49
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Mumbai Central,Surat,217.49,71.36,12.83,0.311,39.2,7,2,5.0,0.29,6.46,186.42,53.52,0,0,218.05,2026-05-03 10:38
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Vijayawada,Chennai Central,173.25,62.9,10.37,0.217,33.1,22,4,15.78,0.25,10.16,148.5,64.37,0,0,189.74,2026-04-11 01:09
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,134.37,53.44,20.84,0.034,34.8,16,3,15.17,0.118,6.99,115.18,56.13,0,0,172.28,2026-07-07 18:52
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Lonavala,Pune Jn,86.38,112.78,20.19,0.143,25.7,19,1,28.16,0.107,4.78,74.04,115.79,0,0,56.87,2026-04-15 19:56
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,140.75,50.57,7.32,0.193,11.5,20,3,2.47,0.248,3.32,120.64,49.74,0,0,187.54,2026-01-28 23:07
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Vapi,Surat,571.42,71.94,45.5,0.226,25.4,3,6,8.96,0.27,14.93,489.79,69.74,1,0,559.88,2026-03-13 12:19
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Surat,Vadodara,212.26,47.17,49.48,0.582,20.0,6,2,13.9,0.283,5.94,181.94,38.4,1,1,450.53,2026-03-29 13:30
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,320.56,67.47,18.18,0.111,30.8,14,6,3.84,0.449,7.97,274.77,64.27,0,0,334.26,2026-04-08 19:34
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Bengaluru,Guntakal Jn,205.87,34.5,17.27,0.248,32.0,9,6,14.28,0.356,5.92,176.46,30.71,0,0,419.31,2026-06-02 15:59
TR00001,12123,Mumbai - Pune Express,Mumbai CST,Pune Jn,Kalyan,Karjat,344.28,68.54,25.36,0.12,15.6,19,0,16.11,0.333,10.19,295.1,78.37,0,0,345.97,2026-08-23 00:45
TR00002,11010,Deccan Express,Mumbai CST,Pune Jn,Dadar,Kalyan,365.45,49.05,12.2,0.084,27.2,2,4,15.84,0.137,0.99,313.25,48.92,0,0,467.47,2026-04-26 09:47
TR00003,12010,Shatabdi Express,Mumbai Central,Ahmedabad Jn,Mumbai Central,Borivali,273.3,88.61,39.26,0.537,35.4,23,5,24.56,0.201,13.38,234.26,84.65,0,1,297.81,2026-08-11 03:57
TR00004,12951,Mumbai Rajdhani,Mumbai Central,New Delhi,Vadodara,Kota Jn,99.31,91.57,18.86,0.146,39.6,6,6,39.78,0.157,5.74,85.12,87.22,0,0,74.97,2026-03-12 07:14
TR00005,12622,Tamil Nadu Express,New Delhi,Chennai Central,Bhopal Jn,Nagpur,222.58,105.46,9.74,0.234,24.3,22,2,6.02,0.292,9.9,190.78,117.42,0,0,144.98,2026-05-19 00:24
TR00006,12295,Sanghamitra Express,Bengaluru,Patna Jn,Vijayawada,Gaya Jn,124.89,94.12,13.67,0.242,30.3,13,2,18.57,0.163,3.41,107.05,98.55,0,0,84.27,2026-07-20 14:24
